pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches,count
SI,2025-04-25,98.2,-2.31,5.52,"Skenes, Paul",669257,694973,,ball,,,,,11,Will Smith flies out to right fielder Bryan Reynolds.,R,R,R,LAD,PIT,B,,,0,0,2025,-1.59,0.37,-1.63,2.49,518692.0,,,2,4,Bot,,,,,,,5.5087583134129545,-142.84230374898465,-3.5566493973510793,-23.032996297124686,34.031154546350606,-26.538627520141233,3.43,1.52,,,,97.8,2359,6.1,778176,680779,665839,624428,663647,643396,502054,665833,668804,54.37,,,,,,,,32,1,Sinker,0,1,0,1,1,0,0,1,Standard,Standard,243,0.0,0.032,,,,-0.032,,-1,-1,0.405,0.405,23,30,23,30,2,1,6.0,3.0,6.0,1.0,2.01,1.59,1.59,20.4,,,,,,0-0
ST,2025-04-25,85.4,-2.77,5.37,"Skenes, Paul",669242,694973,strikeout,swinging_strike_blocked,,,,,14,Tommy Edman strikes out swinging.,R,L,R,LAD,PIT,S,2.0,,2,2,2025,0.9,0.66,1.49,1.12,518692.0,,,1,4,Bot,,,,,,,8.18631930293487,-124.01273950215484,-4.987174032824148,7.493569780055536,26.18876704541236,-24.48110694105208,3.36,1.52,,,,85.0,2498,6.3,778176,680779,665839,624428,663647,643396,502054,665833,668804,54.22,,0.0,0.0,1.0,0.0,0.0,,31,5,Sweeper,0,1,0,1,1,0,0,1,Strategic,Standard,66,-0.082,-0.344,67.9,8.0,,0.344,,-1,-1,0.487,0.487,23,30,23,30,2,1,6.0,2.0,6.0,1.0,2.49,-0.9,0.9,22.4,32.51718226788177,-51.4526009614629,37.90919510221104,20.179628754540232,54.26843321253493,2-2
FF,2025-04-25,98.0,-2.55,5.46,"Skenes, Paul",669242,694973,,ball,,,,,3,Tommy Edman strikes out swinging.,R,L,R,LAD,PIT,B,,,1,2,2025,-1.32,1.12,0.69,2.96,518692.0,,,1,4,Bot,,,,,,,11.757508079177803,-142.2325841774333,-3.8310019343573978,-20.57780549188007,32.67055169075453,-16.203003960582226,3.27,1.5,,,,97.6,2296,6.2,778176,680779,665839,624428,663647,643396,502054,665833,668804,54.28,,,,,,,,31,4,4-Seam Fastball,0,1,0,1,1,0,0,1,Strategic,Standard,248,0.0,0.026,,,,-0.026,,-1,-1,0.487,0.487,23,30,23,30,2,1,6.0,2.0,6.0,1.0,1.26,1.32,-1.32,22.7,,,,,,1-2
FF,2025-04-25,98.4,-2.56,5.57,"Skenes, Paul",669242,694973,,swinging_strike,,,,,4,Tommy Edman strikes out swinging.,R,L,R,LAD,PIT,S,,,1,1,2025,-1.49,0.88,-0.3,2.68,518692.0,,,1,4,Bot,,,,,,,9.626890646628237,-142.83958444559002,-4.363180652904228,-22.588579970632303,34.47157408683666,-19.35212139316558,3.36,1.52,,,,98.5,2320,6.6,778176,680779,665839,624428,663647,643396,502054,665833,668804,53.91,,,,,,,,31,3,4-Seam Fastball,0,1,0,1,1,0,0,1,Strategic,Standard,240,0.0,-0.114,68.6,6.5,,0.114,,-1,-1,0.487,0.487,23,30,23,30,2,1,6.0,2.0,6.0,1.0,1.5,1.49,-1.49,22.8,6.54421292281068,9.042760784872382,26.1753846552962,39.7326756760642,20.61702489768195,1-1
ST,2025-04-25,84.3,-2.72,5.46,"Skenes, Paul",669242,694973,,called_strike,,,,,5,Tommy Edman strikes out swinging.,R,L,R,LAD,PIT,S,,,1,0,2025,0.88,0.71,-0.15,2.5,518692.0,,,1,4,Bot,,,,,,,4.207821076197874,-122.64068365425382,-1.8677573252558728,7.929690698606932,26.052150892518444,-24.88539766059472,3.34,1.46,,,,83.8,2432,6.1,778176,680779,665839,624428,663647,643396,502054,665833,668804,54.36,,,,,,,,31,2,Sweeper,0,1,0,1,1,0,0,1,Strategic,Standard,94,0.0,-0.062,,,,0.062,,-1,-1,0.487,0.487,23,30,23,30,2,1,6.0,2.0,6.0,1.0,2.52,-0.88,0.88,22.7,,,,,,1-0
FF,2025-04-25,97.8,-2.6,5.51,"Skenes, Paul",669242,694973,,ball,,,,,9,Tommy Edman strikes out swinging.,R,L,R,LAD,PIT,B,,,0,0,2025,-1.41,0.77,0.75,1.69,518692.0,,,1,4,Bot,,,,,,,12.287293069988868,-141.83943760323146,-6.5469745206248495,-21.90265911340759,32.37532688965288,-20.386371427593396,3.32,1.46,,,,97.9,2273,6.5,778176,680779,665839,624428,663647,643396,502054,665833,668804,54.0,,,,,,,,31,1,4-Seam Fastball,0,1,0,1,1,0,0,1,Strategic,Standard,244,0.0,0.038,,,,-0.038,,-1,-1,0.487,0.487,23,30,23,30,2,1,6.0,2.0,6.0,1.0,1.63,1.41,-1.41,20.3,,,,,,0-0
SI,2025-04-25,97.1,-2.19,5.51,"Skenes, Paul",606192,694973,field_out,hit_into_play,,,,,7,"Teoscar Hernández grounds out, third baseman Ke'Bryan Hayes to first baseman Enmanuel Valdez.",R,R,R,LAD,PIT,X,5.0,ground_ball,1,0,2025,-1.66,0.33,-0.44,1.97,518692.0,,,0,4,Bot,109.29,181.51,,,,,8.461335375309124,-141.13110984190791,-4.6481183577709775,-24.16172306468607,33.23821637024978,-26.851997837650064,3.51,1.67,1.0,71.4,-62.0,96.6,2192,6.2,778176,680779,665839,624428,663647,643396,502054,665833,668804,54.34,0.289,0.3,0.0,1.0,0.0,0.0,2.0,30,2,Sinker,0,1,0,1,1,0,0,1,Strategic,Standard,240,-0.053,-0.317,71.6,7.2,0.289,0.317,88.0,-1,-1,0.54,0.54,23,32,23,33,2,1,6.0,2.0,6.0,1.0,2.1,1.66,1.66,21.2,-7.664592479206111,19.627026418817337,35.83484691369822,31.18637331004244,19.36067076431899,1-0
SI,2025-04-25,96.7,-2.17,5.49,"Skenes, Paul",606192,694973,,ball,,,,,14,"Teoscar Hernández grounds out, third baseman Ke'Bryan Hayes to first baseman Enmanuel Valdez.",R,R,R,LAD,PIT,B,,,0,0,2025,-1.6,0.49,0.14,1.49,518692.0,,,0,4,Bot,,,,,,,9.805832099116929,-140.40134098441283,-6.222567738540534,-23.37318224872152,31.514968709125988,-24.42933263706651,3.59,1.68,,,,96.7,2223,6.4,778176,680779,665839,624428,663647,643396,502054,665833,668804,54.13,,,,,,,,30,1,Sinker,0,1,0,1,1,0,0,1,Strategic,Standard,248,0.0,0.066,,,,-0.066,,-1,-1,0.54,0.54,23,32,23,33,2,1,6.0,2.0,6.0,1.0,1.96,1.6,1.6,19.0,,,,,,0-0
CU,2025-04-25,82.0,-2.8,5.72,"Skenes, Paul",518692,694973,double,hit_into_play,,,,,8,"Freddie Freeman doubles (5) on a line drive to right fielder Bryan Reynolds. Freddie Freeman to 3rd. Freddie Freeman advances to 3rd, on a fielding error by right fielder Bryan Reynolds.",R,L,R,LAD,PIT,X,9.0,line_drive,0,1,2025,0.61,-0.44,-0.09,1.98,,,,0,4,Bot,205.61,124.31,,,,,4.930832305620783,-119.31630630596368,-1.0367238411927555,4.880522917000491,22.91783940811305,-36.43281461367883,3.7,1.82,207.0,77.1,23.0,81.5,2542,6.0,778176,680779,665839,624428,663647,643396,502054,665833,668804,54.53,0.829,0.756,1.25,1.0,1.0,1.0,4.0,29,2,Curveball,0,1,0,1,1,0,0,1,Standard,Standard,72,0.119,0.73,72.3,7.8,0.906,-0.73,88.0,-1,-1,0.421,0.421,23,35,23,36,2,1,6.0,2.0,6.0,1.0,3.83,-0.61,0.61,26.7,30.837944623165324,-24.61579204638689,47.36239439652635,40.5571544263177,45.91282927528475,0-1
FS,2025-04-25,92.8,-2.95,5.51,"Skenes, Paul",518692,694973,,foul_tip,,,,,13,"Freddie Freeman doubles (5) on a line drive to right fielder Bryan Reynolds. Freddie Freeman to 3rd. Freddie Freeman advances to 3rd, on a fielding error by right fielder Bryan Reynolds.",R,L,R,LAD,PIT,S,,,0,0,2025,-0.94,-0.13,-0.53,1.45,,,,0,4,Bot,,,,,,,8.216362248686343,-134.92875873736247,-4.330446221720043,-13.173359095226704,27.01265253744213,-33.02721785573722,3.7,1.82,,,,92.7,1742,6.1,778176,680779,665839,624428,663647,643396,502054,665833,668804,54.41,,,,,,,,29,1,Split-Finger,0,1,0,1,1,0,0,1,Standard,Standard,253,0.0,-0.037,71.6,7.4,,0.037,,-1,-1,0.421,0.421,23,35,23,36,2,1,6.0,2.0,6.0,1.0,2.76,0.94,-0.94,22.2,12.601760915035737,-3.198921759787446,45.28471248395011,44.60030035966853,27.879103947245923,0-0
FF,2025-04-25,98.7,-2.12,5.5,"Skenes, Paul",605141,694973,field_out,hit_into_play,,,,,5,"Mookie Betts grounds out, second baseman Adam Frazier to first baseman Enmanuel Valdez.",R,R,R,LAD,PIT,X,4.0,ground_ball,2,0,2025,-1.4,0.95,-0.02,2.43,,660271.0,,2,3,Bot,154.83,143.85,,,,,8.987111845744888,-143.3884853666727,-5.118963336271278,-21.44968272288189,32.6605340934677,-18.03325684918138,3.17,1.51,5.0,92.4,-23.0,98.9,2354,6.4,778176,680779,665839,624428,663647,643396,502054,665833,668804,54.06,0.097,0.093,0.0,1.0,0.0,0.0,2.0,25,3,4-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Standard,238,-0.04,-0.338,67.7,5.7,0.098,0.338,92.4,-1,-1,0.411,0.411,23,32,23,33,2,1,6.0,2.0,6.0,1.0,1.39,1.4,1.4,22.6,-12.895087227484986,29.66066710174544,37.603014886045926,34.71719610615126,13.760438847906254,2-0
ST,2025-04-25,85.3,-2.2,5.35,"Skenes, Paul",605141,694973,,ball,,,,,14,"Mookie Betts grounds out, second baseman Adam Frazier to first baseman Enmanuel Valdez.",R,R,R,LAD,PIT,B,,,1,0,2025,0.65,0.49,1.7,1.52,,660271.0,,2,3,Bot,,,,,,,7.827819016938232,-123.95372492984647,-3.66795679530093,5.1305185911194116,25.459752100717186,-26.546937481003052,3.08,1.42,,,,85.1,2361,6.3,778176,680779,665839,624428,663647,643396,502054,665833,668804,54.19,,,,,,,,25,2,Sweeper,0,1,0,1,1,0,0,1,Standard,Standard,97,0.0,0.024,,,,-0.024,,-1,-1,0.411,0.411,23,32,23,33,2,1,6.0,2.0,6.0,1.0,2.66,-0.65,-0.65,19.4,,,,,,1-0
CU,2025-04-25,85.1,-2.29,5.37,"Skenes, Paul",605141,694973,,blocked_ball,,,,,14,"Mookie Betts grounds out, second baseman Adam Frazier to first baseman Enmanuel Valdez.",R,R,R,LAD,PIT,B,,,0,0,2025,0.51,-0.19,1.71,0.11,,660271.0,,2,3,Bot,,,,,,,8.380887799193117,-123.68279034786325,-5.656951031165984,3.6478402244259063,24.13365829532809,-33.2197083533692,3.17,1.47,,,,85.4,2498,6.5,778176,680779,665839,624428,663647,643396,502054,665833,668804,53.97,,,,,,,,25,1,Curveball,0,1,0,1,1,0,0,1,Standard,Standard,81,0.0,0.014,,,,-0.014,,-1,-1,0.411,0.411,23,32,23,33,2,1,6.0,2.0,6.0,1.0,3.34,-0.51,-0.51,23.1,,,,,,0-0
CH,2025-04-25,88.6,-2.82,5.53,"Skenes, Paul",660271,694973,fielders_choice_out,hit_into_play,,,,,13,"Shohei Ohtani reaches on a fielder's choice out, pitcher Paul Skenes to third baseman Ke'Bryan Hayes to shortstop Isiah Kiner-Falefa to pitcher Paul Skenes to third baseman Ke'Bryan Hayes to shortstop Isiah Kiner-Falefa. Andy Pages out at 3rd. Shohei Ohtani to 2nd.",R,L,R,LAD,PIT,X,1.0,ground_ball,2,2,2025,-1.45,0.35,-1.72,1.48,,681624.0,,1,3,Bot,127.53,179.44,,,,,5.711726993112707,-128.85216000233802,-4.5265824511671235,-17.389381557089575,27.22877273791776,-27.568363077008073,3.49,1.6,2.0,59.2,-31.0,88.3,1790,6.2,778176,680779,665839,624428,663647,643396,502054,665833,668804,54.3,0.06,0.057,0.0,1.0,0.0,0.0,1.0,24,6,Changeup,0,1,0,1,1,0,0,1,Standard,Standard,265,-0.042,-0.199,55.8,8.7,0.06,0.199,88.0,-1,-1,0.453,0.453,23,30,23,31,2,1,6.0,2.0,6.0,1.0,2.57,1.45,-1.45,16.1,16.065661458553773,-2.55772993570937,32.380302374323165,59.74297046225471,22.201703527861227,2-2
SL,2025-04-25,84.5,-2.67,5.39,"Skenes, Paul",660271,694973,,foul,,,,,5,"Shohei Ohtani reaches on a fielder's choice out, pitcher Paul Skenes to third baseman Ke'Bryan Hayes to shortstop Isiah Kiner-Falefa to pitcher Paul Skenes to third baseman Ke'Bryan Hayes to shortstop Isiah Kiner-Falefa. Andy Pages out at 3rd. Shohei Ohtani to 2nd.",R,L,R,LAD,PIT,S,,,2,2,2025,0.0,0.87,-0.04,2.3,,681624.0,,1,3,Bot,,,,,,,6.1049990490811,-122.8983526763425,-2.5489318121931115,-1.239568212707581,25.50571849357467,-23.043805999334015,3.49,1.6,126.0,72.1,16.0,84.2,2299,6.2,778176,680779,665839,624428,663647,643396,502054,665833,668804,54.27,,,,,,,,24,5,Slider,0,1,0,1,1,0,0,1,Standard,Standard,91,0.0,0.0,78.1,8.4,,0.0,88.0,-1,-1,0.453,0.453,23,30,23,31,2,1,6.0,2.0,6.0,1.0,2.33,0.0,0.0,22.5,21.442074415710323,-11.773616649720983,39.770035331842784,39.954679197721944,37.28012826398286,2-2
ST,2025-04-25,84.4,-2.91,5.28,"Skenes, Paul",660271,694973,,ball,,,,,7,"Shohei Ohtani reaches on a fielder's choice out, pitcher Paul Skenes to third baseman Ke'Bryan Hayes to shortstop Isiah Kiner-Falefa to pitcher Paul Skenes to third baseman Ke'Bryan Hayes to shortstop Isiah Kiner-Falefa. Andy Pages out at 3rd. Shohei Ohtani to 2nd.",R,L,R,LAD,PIT,B,,,1,2,2025,0.88,0.61,-0.77,1.89,,681624.0,,1,3,Bot,,,,,,,3.2282559313446257,-122.84360373885616,-2.674998450755296,8.13358240530387,26.553002920269172,-25.723686617250703,3.45,1.63,,,,83.6,2474,6.0,778176,680779,665839,624428,663647,643396,502054,665833,668804,54.53,,,,,,,,24,4,Sweeper,0,1,0,1,1,0,0,1,Standard,Standard,94,0.0,0.018,,,,-0.018,,-1,-1,0.453,0.453,23,30,23,31,2,1,6.0,2.0,6.0,1.0,2.62,-0.88,0.88,17.7,,,,,,1-2
FF,2025-04-25,98.2,-2.49,5.52,"Skenes, Paul",660271,694973,,foul,,,,,6,"Shohei Ohtani reaches on a fielder's choice out, pitcher Paul Skenes to third baseman Ke'Bryan Hayes to shortstop Isiah Kiner-Falefa to pitcher Paul Skenes to third baseman Ke'Bryan Hayes to shortstop Isiah Kiner-Falefa. Andy Pages out at 3rd. Shohei Ohtani to 2nd.",R,L,R,LAD,PIT,S,,,1,1,2025,-1.22,1.12,0.78,2.58,,681624.0,,1,3,Bot,,,,,,,11.674860808315016,-142.55424323694012,-5.079033511653309,-19.373336442231107,32.601055089094245,-15.830542824946372,3.49,1.6,,,,98.3,2193,6.5,778176,680779,665839,624428,663647,643396,502054,665833,668804,54.03,,,,,,,,24,3,4-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Standard,238,0.0,-0.062,72.6,6.6,,0.062,,-1,-1,0.453,0.453,23,30,23,31,2,1,6.0,2.0,6.0,1.0,1.25,1.22,-1.22,23.3,-7.962953129584355,13.089712486247128,43.18580641667796,29.41291417580832,13.90554306714855,1-1
CU,2025-04-25,83.6,-2.55,5.53,"Skenes, Paul",660271,694973,,swinging_strike,,,,,14,"Shohei Ohtani reaches on a fielder's choice out, pitcher Paul Skenes to third baseman Ke'Bryan Hayes to shortstop Isiah Kiner-Falefa to pitcher Paul Skenes to third baseman Ke'Bryan Hayes to shortstop Isiah Kiner-Falefa. Andy Pages out at 3rd. Shohei Ohtani to 2nd.",R,L,R,LAD,PIT,S,,,1,0,2025,0.58,-0.29,1.23,1.78,,681624.0,,1,3,Bot,,,,,,,7.5791540485606115,-121.57743421114948,-1.6611196078522783,4.313349607291,23.25274535814125,-34.96371895777386,3.49,1.6,,,,83.8,2552,6.4,778176,680779,665839,624428,663647,643396,502054,665833,668804,54.13,,,,,,,,24,2,Curveball,0,1,0,1,1,0,0,1,Standard,Standard,62,0.0,-0.043,49.9,7.8,,0.043,,-1,-1,0.453,0.453,23,30,23,31,2,1,6.0,2.0,6.0,1.0,3.55,-0.58,0.58,22.1,23.969214974765343,-11.710749074624555,34.52080931839218,25.18482679960855,36.00466551710215,1-0
FF,2025-04-25,98.1,-2.5,5.64,"Skenes, Paul",660271,694973,,ball,,,,,11,"Shohei Ohtani reaches on a fielder's choice out, pitcher Paul Skenes to third baseman Ke'Bryan Hayes to shortstop Isiah Kiner-Falefa to pitcher Paul Skenes to third baseman Ke'Bryan Hayes to shortstop Isiah Kiner-Falefa. Andy Pages out at 3rd. Shohei Ohtani to 2nd.",R,L,R,LAD,PIT,B,,,0,0,2025,-1.4,0.98,-0.42,3.65,,681624.0,,1,3,Bot,,,,,,,8.830294371090107,-142.6254590130038,-2.1448296600053105,-21.177351894811615,33.76746024582643,-18.4560118823371,3.44,1.54,,,,97.8,2151,6.2,778176,680779,665839,624428,663647,643396,502054,665833,668804,54.29,,,,,,,,24,1,4-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Standard,246,0.0,0.027,,,,-0.027,,-1,-1,0.453,0.453,23,30,23,31,2,1,6.0,2.0,6.0,1.0,1.39,1.4,-1.4,23.1,,,,,,0-0
FF,2025-04-25,97.6,-2.14,5.58,"Skenes, Paul",681624,694973,double,hit_into_play,,,,,5,Andy Pages hits a ground-rule double (2) on a fly ball down the right-field line.,R,R,R,LAD,PIT,X,,fly_ball,0,0,2025,-1.35,1.15,0.21,2.88,,,,1,3,Bot,194.11,141.88,,,,,9.459850563575964,-141.80708871803648,-4.378237343344896,-20.409516395943132,32.23511370627562,-15.870098800993468,3.48,1.63,247.0,80.2,35.0,97.7,2205,6.4,778176,680779,665839,624428,663647,643396,502054,665833,668804,54.06,0.029,0.026,1.25,1.0,1.0,1.0,3.0,23,1,4-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Standard,243,0.05,0.657,74.2,7.4,0.042,-0.657,88.0,-1,-1,0.403,0.403,23,24,23,25,1,0,6.0,2.0,6.0,1.0,1.25,1.35,1.35,23.6,-3.518005712360066,9.72757240713063,36.35518728692634,39.12757493662121,24.51388088726098,0-0
SI,2025-04-25,96.9,-2.83,5.46,"Skenes, Paul",571970,694973,field_out,hit_into_play,,,,,1,Max Muncy flies out sharply to center fielder Oneil Cruz.,R,L,R,LAD,PIT,X,8.0,fly_ball,0,2,2025,-1.59,0.4,-0.33,2.98,,,,0,3,Bot,117.53,88.27,,,,,10.24173481134329,-140.75880795355775,-1.9938817288734263,-23.38138432876806,30.625487849272744,-26.60431650702511,3.16,1.57,277.0,100.5,50.0,96.7,2269,6.2,778176,680779,665839,624428,663647,643396,502054,665833,668804,54.33,0.017,0.025,0.0,1.0,0.0,0.0,3.0,22,3,Sinker,0,1,0,1,1,0,0,1,Standard,Standard,243,-0.027,-0.163,71.0,6.6,0.042,0.163,100.5,-1,-1,0.43,0.43,23,34,23,35,1,0,6.0,2.0,6.0,1.0,2.03,1.59,-1.59,20.5,16.243288975288277,-1.5816356559963909,27.66065498040224,38.93723714529052,34.588797007545615,0-2
FF,2025-04-25,97.4,-2.74,5.57,"Skenes, Paul",571970,694973,,foul,,,,,11,Max Muncy flies out sharply to center fielder Oneil Cruz.,R,L,R,LAD,PIT,S,,,0,1,2025,-1.36,1.02,-1.52,2.73,,,,0,3,Bot,,,,,,,6.419430664045716,-141.7636873552576,-4.453028435170237,-19.854795624622657,31.926979408518868,-17.6049525530606,3.16,1.57,,,,97.6,2315,6.4,778176,680779,665839,624428,663647,643396,502054,665833,668804,54.12,,,,,,,,22,2,4-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Standard,238,0.0,-0.054,67.8,6.9,,0.054,,-1,-1,0.43,0.43,23,34,23,35,1,0,6.0,2.0,6.0,1.0,1.38,1.36,-1.36,21.5,11.493853507611082,12.931007042965897,29.20499327351081,54.287137371251106,24.578841066142424,0-1
CU,2025-04-25,82.1,-2.78,5.64,"Skenes, Paul",571970,694973,,called_strike,,,,,4,Max Muncy flies out sharply to center fielder Oneil Cruz.,R,L,R,LAD,PIT,S,,,0,0,2025,0.52,-0.1,-0.48,2.17,,,,0,3,Bot,,,,,,,4.155013971028705,-119.5316562690398,-1.1277367461675611,4.1988461371751296,23.093107663064178,-33.093619125079215,3.04,1.28,,,,81.4,2477,5.8,778176,680779,665839,624428,663647,643396,502054,665833,668804,54.7,,,,,,,,22,1,Curveball,0,1,0,1,1,0,0,1,Standard,Standard,83,0.0,-0.037,,,,0.037,,-1,-1,0.43,0.43,23,34,23,35,1,0,6.0,2.0,6.0,1.0,3.47,-0.52,0.52,27.1,,,,,,0-0
SI,2025-04-25,97.3,-2.62,5.44,"Skenes, Paul",624424,694973,strikeout,called_strike,,,,,5,Michael Conforto called out on strikes.,R,L,R,LAD,PIT,S,2.0,,1,2,2025,-1.49,0.47,0.21,2.12,,,669257.0,2,2,Bot,,,,,,,10.96837643648229,-141.34820943819796,-4.454782198808758,-22.47578449364306,30.629736378475904,-25.03223300918879,3.33,1.51,,,,97.2,2389,6.2,778176,680779,665839,624428,663647,643396,502054,665833,668804,54.29,,0.0,0.0,1.0,0.0,0.0,,18,4,Sinker,0,1,0,1,1,0,0,1,Standard,Standard,244,-0.025,-0.196,,,,0.196,,-1,-1,0.408,0.408,23,32,23,32,1,0,6.0,2.0,6.0,1.0,1.94,1.49,-1.49,16.8,,,,,,1-2
FF,2025-04-25,98.1,-2.49,5.51,"Skenes, Paul",624424,694973,,ball,,,,,11,Michael Conforto called out on strikes.,R,L,R,LAD,PIT,B,,,0,2,2025,-1.34,0.85,-0.97,3.82,,,669257.0,2,2,Bot,,,,,,,7.228371881832565,-142.64140607705022,-1.0218284813705651,-20.0159330884504,33.991256825166154,-20.56122528150203,3.31,1.52,,,,98.3,2356,6.5,778176,680779,665839,624428,663647,643396,502054,665833,668804,53.99,,,,,,,,18,3,4-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Standard,244,0.0,0.027,,,,-0.027,,-1,-1,0.408,0.408,23,32,23,32,1,0,6.0,2.0,6.0,1.0,1.53,1.34,-1.34,20.0,,,,,,0-2
CH,2025-04-25,88.4,-2.69,5.4,"Skenes, Paul",624424,694973,,foul,,,,,13,Michael Conforto called out on strikes.,R,L,R,LAD,PIT,S,,,0,1,2025,-1.57,0.38,-1.35,2.26,,,669257.0,2,2,Bot,,,,,,,6.52151860190644,-128.5585448414351,-2.350788127395011,-18.733009288404787,26.500964616019473,-27.70674068013942,3.18,1.5,3.0,75.2,-38.0,88.3,1879,6.2,778176,680779,665839,624428,663647,643396,502054,665833,668804,54.28,,,,,,,,18,2,Changeup,0,1,0,1,1,0,0,1,Standard,Standard,265,0.0,-0.054,69.4,7.2,,0.054,88.0,-1,-1,0.408,0.408,23,32,23,32,1,0,6.0,2.0,6.0,1.0,2.54,1.57,-1.57,21.6,5.996180588302791,12.617729222820875,28.93081164824734,53.32636931159855,13.83807770446306,0-1
CU,2025-04-25,84.0,-2.52,5.53,"Skenes, Paul",624424,694973,,called_strike,,,,,9,Michael Conforto called out on strikes.,R,L,R,LAD,PIT,S,,,0,0,2025,0.36,-0.15,0.79,2.01,,,669257.0,2,2,Bot,,,,,,,6.992778975065325,-122.21921207932871,-1.471374304222612,2.2485748779734065,23.101372187065767,-33.569512138645756,3.3,1.55,,,,84.5,2497,6.5,778176,680779,665839,624428,663647,643396,502054,665833,668804,53.98,,,,,,,,18,1,Curveball,0,1,0,1,1,0,0,1,Standard,Standard,83,0.0,-0.047,,,,0.047,,-1,-1,0.408,0.408,23,32,23,32,1,0,6.0,2.0,6.0,1.0,3.37,-0.36,0.36,28.0,,,,,,0-0
FS,2025-04-25,93.3,-2.15,5.51,"Skenes, Paul",669257,694973,force_out,hit_into_play,,,,,4,"Will Smith grounds into a force out, third baseman Ke'Bryan Hayes to second baseman Adam Frazier. Teoscar Hernández out at 2nd. Will Smith to 1st.",R,R,R,LAD,PIT,X,5.0,ground_ball,1,1,2025,-1.24,0.02,-0.8,2.24,,,606192.0,1,2,Bot,101.53,167.48,,,,,6.177819369215301,-135.6689860679907,-2.6807908441422192,-16.670945899452377,31.23804290645312,-31.477311358474022,3.37,1.57,11.0,90.4,-12.0,93.0,1668,6.3,778176,680779,665839,624428,663647,643396,502054,665833,668804,54.2,0.12,0.104,0.0,1.0,0.0,0.0,2.0,17,3,Split-Finger,0,1,0,1,1,0,0,1,Standard,Standard,251,-0.032,-0.303,65.7,7.4,0.134,0.303,90.4,-1,-1,0.44,0.44,23,30,23,30,1,0,6.0,3.0,6.0,1.0,2.61,1.24,1.24,19.8,8.689071454344836,-15.017679714573518,37.93343152372116,28.587833322490606,31.615944606618157,1-1
FF,2025-04-25,97.8,-2.06,5.55,"Skenes, Paul",669257,694973,,foul,,,,,1,"Will Smith grounds into a force out, third baseman Ke'Bryan Hayes to second baseman Adam Frazier. Teoscar Hernández out at 2nd. Will Smith to 1st.",R,R,R,LAD,PIT,S,,,1,0,2025,-1.36,1.02,-0.61,3.24,,,606192.0,1,2,Bot,,,,,,,7.097980917994963,-142.22041054717283,-3.07451005755789,-20.16433175442435,34.364671382800445,-17.820626198036997,3.37,1.57,238.0,74.1,39.0,98.0,2265,6.6,778176,680779,665839,624428,663647,643396,502054,665833,668804,53.95,,,,,,,,17,2,4-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Standard,236,0.0,-0.047,67.6,6.3,,0.047,88.0,-1,-1,0.44,0.44,23,30,23,30,1,0,6.0,3.0,6.0,1.0,1.37,1.36,1.36,23.5,6.298067593252839,14.035862631060112,26.85090753714049,28.993426812815443,22.023713980238487,1-0
