pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches,count
SI,2025-04-26,96.3,-0.78,5.52,"Jax, Griffin",681351,643377,,foul,,,,,13,Logan O'Hoppe strikes out on a foul tip.,R,R,R,MIN,LAA,S,,,1,1,2025,-1.45,0.7,-0.96,2.43,,,,0,7,Top,,,,,,,2.8306344946143764,-140.28117436550403,-4.243315741865207,-19.81015955622058,31.789130941560277,-22.115870437967356,3.35,1.61,5.0,64.4,-26.0,96.6,2332,6.4,778166,543877,664034,686797,681146,621043,664056,621439,663616,54.12,,,,,,,,58,3,Sinker,5,1,1,5,1,5,1,5,Standard,Standard,215,0.0,-0.056,71.7,7.7,,0.056,88.0,4,-4,0.947,0.053,30,25,31,25,1,2,3.0,1.0,3.0,1.0,1.75,1.45,1.45,46.4,18.25152665225318,-2.9544512147883424,39.17273942014105,27.162285150532853,28.61668811189632,1-1
ST,2025-04-26,88.3,-0.69,5.55,"Jax, Griffin",681351,643377,,ball,,,,,14,Logan O'Hoppe strikes out on a foul tip.,R,R,R,MIN,LAA,B,,,0,1,2025,0.7,0.35,1.44,1.45,,,,0,7,Top,,,,,,,3.7310696834778665,-128.38535347228856,-4.526398082225453,6.726118163383803,30.53672933738545,-27.55507820814704,3.32,1.42,,,,87.7,2946,6.3,778166,543877,664034,686797,681146,621043,664056,621439,663616,54.21,,,,,,,,58,2,Sweeper,5,1,1,5,1,5,1,5,Standard,Standard,38,0.0,0.025,,,,-0.025,,4,-4,0.947,0.053,30,25,31,25,1,2,3.0,1.0,3.0,1.0,2.62,-0.7,-0.7,47.5,,,,,,0-1
ST,2025-04-26,87.6,-0.87,5.53,"Jax, Griffin",681351,643377,,swinging_strike,,,,,5,Logan O'Hoppe strikes out on a foul tip.,R,R,R,MIN,LAA,S,,,0,0,2025,0.75,-0.21,0.27,2.53,,,,0,7,Top,,,,,,,1.218132219227965,-127.5449253887354,-0.6149081172489395,7.836099452158247,28.701655755048925,-34.55028367383852,3.35,1.61,,,,87.3,2975,6.3,778166,543877,664034,686797,681146,621043,664056,621439,663616,54.23,,,,,,,,58,1,Sweeper,5,1,1,5,1,5,1,5,Standard,Standard,47,0.0,-0.037,61.9,7.0,,0.037,,4,-4,0.947,0.053,30,25,31,25,1,2,3.0,1.0,3.0,1.0,3.2,-0.75,-0.75,41.2,10.297878237710377,-1.1282426159263987,22.25197180602303,41.13582560925889,28.636331221171957,0-0
FF,2025-04-23,97.8,-0.47,5.51,"Jax, Griffin",673357,643377,strikeout,called_strike,,,,,9,Luis Robert Jr. called out on strikes.,R,R,R,MIN,CWS,S,2.0,,3,2,2025,-0.63,1.38,0.76,1.64,,,,2,7,Top,,,,,,,4.7974275655033445,-142.26903481750085,-8.155547654115503,-9.652592012307528,31.88641581472045,-11.732321206647685,3.87,1.65,,,,98.3,2470,6.5,778201,680777,664034,807712,686797,621043,664056,621439,663616,53.96,,0.0,0.0,1.0,0.0,0.0,,65,6,4-Seam Fastball,4,3,3,4,3,4,3,4,Strategic,Standard,209,0.02,-0.325,,,,0.325,,1,-1,0.774,0.226,30,27,31,28,1,3,1.0,1.0,3.0,1.0,1.0,0.63,0.63,43.9,,,,,,3-2
ST,2025-04-23,89.2,-0.55,5.6,"Jax, Griffin",673357,643377,,ball,,,,,14,Luis Robert Jr. called out on strikes.,R,R,R,MIN,CWS,B,,,2,2,2025,1.15,-0.08,1.51,1.97,,,,2,7,Top,,,,,,,2.6634756694737027,-129.9122161255997,-2.7285034688715992,12.478522075784852,28.001122292961963,-32.7569510405348,3.9,1.71,,,,89.3,3034,6.4,778201,680777,664034,807712,686797,621043,664056,621439,663616,54.13,,,,,,,,65,5,Sweeper,4,3,3,4,3,4,3,4,Strategic,Standard,40,0.0,0.106,,,,-0.106,,1,-1,0.774,0.226,30,27,31,28,1,3,1.0,1.0,3.0,1.0,2.95,-1.15,-1.15,43.9,,,,,,2-2
SI,2025-04-23,96.0,-0.5,5.57,"Jax, Griffin",673357,643377,,foul,,,,,8,Luis Robert Jr. called out on strikes.,R,R,R,MIN,CWS,S,,,2,1,2025,-1.33,1.11,-0.17,2.09,,,,2,7,Top,,,,,,,3.9115494345954014,-139.58924970833445,-6.096755083007345,-18.240685779330608,34.62262769624239,-16.487871309323985,3.86,1.82,5.0,78.7,-23.0,96.0,2429,6.6,778201,680777,664034,807712,686797,621043,664056,621439,663616,53.95,,,,,,,,65,4,Sinker,4,3,3,4,3,4,3,4,Standard,Standard,211,0.0,-0.084,74.6,8.4,,0.084,88.0,1,-1,0.774,0.226,30,27,31,28,1,3,1.0,1.0,3.0,1.0,1.39,1.33,1.33,41.0,16.754920658589445,-4.839358417245489,35.941018611954675,36.50959335062001,26.97039785507262,2-1
CH,2025-04-23,91.8,-0.51,5.53,"Jax, Griffin",673357,643377,,ball,,,,,14,Luis Robert Jr. called out on strikes.,R,R,R,MIN,CWS,B,,,1,1,2025,-1.54,0.25,0.03,0.5,,,,2,7,Top,,,,,,,4.725614576243405,-133.407025081582,-7.367270194935403,-19.36090761736879,32.980689411638345,-27.60102020529025,3.83,1.68,,,,91.6,1709,6.6,778201,680777,664034,807712,686797,621043,664056,621439,663616,53.92,,,,,,,,65,3,Changeup,4,3,3,4,3,4,3,4,Strategic,Standard,235,0.0,0.058,,,,-0.058,,1,-1,0.774,0.226,30,27,31,28,1,3,1.0,1.0,3.0,1.0,2.49,1.54,1.54,45.4,,,,,,1-1
SI,2025-04-23,95.9,-0.54,5.52,"Jax, Griffin",673357,643377,,ball,,,,,13,Luis Robert Jr. called out on strikes.,R,R,R,MIN,CWS,B,,,0,1,2025,-1.27,1.11,-2.08,2.09,,,,2,7,Top,,,,,,,-1.1991503252358724,-139.5464927323517,-5.949422129473395,-16.202439471865468,34.49275992489729,-16.589978713722967,3.93,1.74,,,,95.9,2426,6.5,778201,680777,664034,807712,686797,621043,664056,621439,663616,54.01,,,,,,,,65,2,Sinker,4,3,3,4,3,4,3,4,Strategic,Standard,215,0.0,0.029,,,,-0.029,,1,-1,0.774,0.226,30,27,31,28,1,3,1.0,1.0,3.0,1.0,1.39,1.27,1.27,45.3,,,,,,0-1
CH,2025-04-23,92.3,-0.47,5.63,"Jax, Griffin",673357,643377,,swinging_strike,,,,,14,Luis Robert Jr. called out on strikes.,R,R,R,MIN,CWS,S,,,0,0,2025,-1.43,0.29,0.1,0.46,,,,2,7,Top,,,,,,,4.58627615167475,-134.1299893344068,-7.93555924548904,-18.194080894404824,31.447844764199772,-27.025537828577686,3.86,1.82,,,,92.2,1851,6.5,778201,680777,664034,807712,686797,621043,664056,621439,663616,54.03,,,,,,,,65,1,Changeup,4,3,3,4,3,4,3,4,Standard,Standard,229,0.0,-0.041,30.4,7.6,,0.041,,1,-1,0.774,0.226,30,27,31,28,1,3,1.0,1.0,3.0,1.0,2.41,1.43,1.43,45.3,9.54327957500604,15.71011008481662,39.52073921309773,38.25102065300581,20.192138250813414,0-0
FF,2025-04-23,97.4,-0.5,5.64,"Jax, Griffin",643217,643377,field_out,hit_into_play,,,,,1,Andrew Benintendi flies out to center fielder Byron Buxton.,R,L,R,MIN,CWS,X,8.0,fly_ball,2,2,2025,-0.57,1.48,-0.33,2.93,,,,1,7,Top,101.85,71.67,,,,,1.7685526451751703,-141.8229121444846,-5.176398556089276,-8.123229986083466,32.74867435382612,-11.175133623375446,3.3,1.5,322.0,98.9,44.0,97.6,2473,6.4,778201,680777,664034,807712,686797,621043,664056,621439,663616,54.1,0.049,0.089,0.0,1.0,0.0,0.0,3.0,64,5,4-Seam Fastball,4,3,3,4,3,4,3,4,Infield shade,Standard,213,0.031,-0.225,68.4,6.7,0.168,0.225,98.9,1,-1,0.743,0.257,30,30,31,31,1,3,1.0,1.0,3.0,1.0,0.92,0.57,-0.57,44.1,19.10718216015976,7.588937189035697,29.09026849987451,35.49814814526535,28.965828352788954,2-2
CH,2025-04-23,91.9,-0.59,5.52,"Jax, Griffin",643217,643377,,foul,,,,,13,Andrew Benintendi flies out to center fielder Byron Buxton.,R,L,R,MIN,CWS,S,,,2,1,2025,-1.05,-0.09,-0.4,1.33,,,,1,7,Top,,,,,,,2.7752321450069304,-133.85858867971527,-4.57601746079468,-13.21247119090656,29.606122504406375,-32.47985209038132,3.3,1.5,2.0,69.9,-33.0,92.3,1686,6.5,778201,680777,664034,807712,686797,621043,664056,621439,663616,53.99,,,,,,,,64,4,Changeup,4,3,3,4,3,4,3,4,Infield shade,Standard,234,0.0,-0.078,63.5,7.5,,0.078,88.0,1,-1,0.743,0.257,30,30,31,31,1,3,1.0,1.0,3.0,1.0,2.79,1.05,-1.05,43.3,18.28210805171443,0.6634007914628789,32.474978641083815,37.04960997818906,31.53242119550565,2-1
ST,2025-04-23,88.4,-0.83,5.51,"Jax, Griffin",643217,643377,,called_strike,,,,,5,Andrew Benintendi flies out to center fielder Byron Buxton.,R,L,R,MIN,CWS,S,,,2,0,2025,0.92,-0.09,0.26,2.24,,,,1,7,Top,,,,,,,0.7448029090977994,-128.83750107542508,-1.7227799006924067,10.122777491857008,26.623649442351056,-33.02919782341422,3.34,1.47,,,,88.7,3083,6.4,778201,680777,664034,807712,686797,621043,664056,621439,663616,54.1,,,,,,,,64,3,Sweeper,4,3,3,4,3,4,3,4,Infield shade,Standard,53,0.0,-0.065,,,,0.065,,1,-1,0.743,0.257,30,30,31,31,1,3,1.0,1.0,3.0,1.0,3.0,-0.92,0.92,39.1,,,,,,2-0
FF,2025-04-23,96.7,-0.69,5.55,"Jax, Griffin",643217,643377,,ball,,,,,11,Andrew Benintendi flies out to center fielder Byron Buxton.,R,L,R,MIN,CWS,B,,,1,0,2025,-0.47,1.4,-1.11,2.52,,,,1,7,Top,,,,,,,-0.0636596409325514,-140.87181284954875,-5.745801232758955,-6.229759544639668,31.353101783477022,-12.40001402223882,3.32,1.46,,,,97.0,2440,6.4,778201,680777,664034,807712,686797,621043,664056,621439,663616,54.13,,,,,,,,64,2,4-Seam Fastball,4,3,3,4,3,4,3,4,Infield shade,Standard,214,0.0,0.072,,,,-0.072,,1,-1,0.743,0.257,30,30,31,31,1,3,1.0,1.0,3.0,1.0,1.03,0.47,-0.47,44.4,,,,,,1-0
CH,2025-04-23,91.9,-0.51,5.6,"Jax, Griffin",643217,643377,,ball,,,,,13,Andrew Benintendi flies out to center fielder Byron Buxton.,R,L,R,MIN,CWS,B,,,0,0,2025,-1.26,0.03,-0.51,0.87,,,,1,7,Top,,,,,,,2.7491438314316983,-133.75567631614155,-6.199856562641826,-15.74283182183976,29.566758189690756,-30.626114525433128,3.33,1.46,,,,92.1,1750,6.4,778201,680777,664034,807712,686797,621043,664056,621439,663616,54.06,,,,,,,,64,1,Changeup,4,3,3,4,3,4,3,4,Infield shade,Standard,233,0.0,0.039,,,,-0.039,,1,-1,0.743,0.257,30,30,31,31,1,3,1.0,1.0,3.0,1.0,2.67,1.26,-1.26,43.4,,,,,,0-0
CH,2025-04-23,92.3,-0.56,5.6,"Jax, Griffin",641943,643377,strikeout,swinging_strike,,,,,13,Joshua Palacios strikes out swinging.,R,L,R,MIN,CWS,S,2.0,,0,2,2025,-1.26,0.15,-0.57,1.56,,,,0,7,Top,,,,,,,2.704416872410048,-134.40712166607898,-4.833762947936928,-15.824637053077735,28.405471785305963,-29.51273459168882,3.51,1.72,,,,92.6,1755,6.4,778201,680777,664034,807712,686797,621043,664056,621439,663616,54.14,,0.0,0.0,1.0,0.0,0.0,,63,3,Changeup,4,3,3,4,3,4,3,4,Infield shade,Standard,234,0.043,-0.163,74.7,7.6,,0.163,,1,-1,0.7,0.3,30,29,31,30,1,3,1.0,1.0,3.0,1.0,2.51,1.26,-1.26,41.3,11.0701899302144,-7.449545803804722,30.942136799907804,45.7585838262445,32.74652239794412,0-2
ST,2025-04-23,87.7,-0.6,5.62,"Jax, Griffin",641943,643377,,called_strike,,,,,8,Joshua Palacios strikes out swinging.,R,L,R,MIN,CWS,S,,,0,1,2025,0.86,-0.26,-0.08,1.61,,,,0,7,Top,,,,,,,-0.515072897369798,-127.76285559939288,-3.007946763715045,9.480337065011897,27.03869703180681,-34.652309083572355,3.65,1.71,,,,87.9,3057,6.4,778201,680777,664034,807712,686797,621043,664056,621439,663616,54.07,,,,,,,,63,2,Sweeper,4,3,3,4,3,4,3,4,Infield shade,Standard,46,0.0,-0.054,,,,0.054,,1,-1,0.7,0.3,30,29,31,30,1,3,1.0,1.0,3.0,1.0,3.23,-0.86,0.86,43.0,,,,,,0-1
ST,2025-04-23,87.1,-0.63,5.58,"Jax, Griffin",641943,643377,,called_strike,,,,,5,Joshua Palacios strikes out swinging.,R,L,R,MIN,CWS,S,,,0,0,2025,0.75,-0.03,-0.06,2.77,,,,0,7,Top,,,,,,,-0.1498908570182697,-126.82180079723432,-0.5168298934208068,8.095781303802188,26.6736097308281,-32.59589005214211,3.7,1.73,,,,87.1,3046,6.3,778201,680777,664034,807712,686797,621043,664056,621439,663616,54.18,,,,,,,,63,1,Sweeper,4,3,3,4,3,4,3,4,Strategic,Standard,51,0.0,-0.037,,,,0.037,,1,-1,0.7,0.3,30,29,31,30,1,3,1.0,1.0,3.0,1.0,3.04,-0.75,0.75,42.7,,,,,,0-0
FF,2025-04-22,98.2,-0.58,5.58,"Jax, Griffin",643217,643377,field_out,hit_into_play,,,,,4,"Andrew Benintendi grounds out, second baseman Edouard Julien to first baseman Ty France.",R,L,R,MIN,CWS,X,4.0,ground_ball,0,2,2025,-0.72,1.2,-0.83,2.31,,,641943.0,2,7,Top,151.88,155.28,,,,,1.0058673578811796,-142.96912700778853,-6.176604779640777,-10.12156719793396,33.662300065182755,-14.473444200788997,3.29,1.51,13.0,79.8,-8.0,98.3,2525,6.4,778216,680777,664034,666397,686797,621043,664056,621439,663616,54.13,0.089,0.085,0.0,1.0,0.0,0.0,2.0,54,3,4-Seam Fastball,2,1,1,2,1,2,1,2,Infield shade,Standard,214,0.045,-0.17,67.6,7.3,0.101,0.17,88.0,1,-1,0.749,0.251,30,30,31,31,1,3,4.0,1.0,1.0,1.0,1.16,0.72,-0.72,42.9,14.012930219907988,-1.003279972522655,28.8183685573204,40.96370552086146,28.57936370686849,0-2
CH,2025-04-22,93.6,-0.62,5.59,"Jax, Griffin",643217,643377,,called_strike,,,,,1,"Andrew Benintendi grounds out, second baseman Edouard Julien to first baseman Ty France.",R,L,R,MIN,CWS,S,,,0,1,2025,-1.27,0.36,-0.62,2.9,,,641943.0,2,7,Top,,,,,,,2.818556613693755,-136.16869644574004,-1.949334907039587,-16.34622419389434,33.57537514484562,-27.473146271214535,3.39,1.59,,,,93.3,1995,6.4,778216,680777,664034,666397,686797,621043,664056,621439,663616,54.12,,,,,,,,54,2,Changeup,2,1,1,2,1,2,1,2,Infield shade,Standard,230,0.0,-0.054,,,,0.054,,1,-1,0.749,0.251,30,30,31,31,1,3,4.0,1.0,1.0,1.0,2.27,1.27,-1.27,43.6,,,,,,0-1
CH,2025-04-22,92.7,-0.47,5.6,"Jax, Griffin",643217,643377,,swinging_strike_blocked,,,,,14,"Andrew Benintendi grounds out, second baseman Edouard Julien to first baseman Ty France.",R,L,R,MIN,CWS,S,,,0,0,2025,-1.3,0.0,0.0,0.7,,,641943.0,2,7,Top,,,,,,,4.074821563006421,-134.6747450812594,-6.634322257626525,-16.671118959517827,33.27666173269627,-30.817431133640895,3.29,1.51,,,,92.5,1648,6.6,778216,680777,664034,666397,686797,621043,664056,621439,663616,53.92,,,,,,,,54,1,Changeup,2,1,1,2,1,2,1,2,Infield shade,Standard,236,0.0,-0.047,71.7,7.9,,0.047,,1,-1,0.749,0.251,30,30,31,31,1,3,4.0,1.0,1.0,1.0,2.7,1.3,-1.3,44.7,26.787051694015464,-15.160573202717226,41.69237020746062,30.82954618574184,41.09370520137371,0-0
CH,2025-04-22,92.3,-0.48,5.6,"Jax, Griffin",665155,643377,strikeout,swinging_strike,,,,,13,Nick Maton strikes out swinging.,R,L,R,MIN,CWS,S,2.0,,1,2,2025,-1.47,0.1,-0.64,1.32,,,641943.0,1,7,Top,,,,,,,2.8241189667328497,-134.18402221784282,-5.157032426094916,-18.19250396924009,35.159154768041354,-29.883949811012695,3.39,1.6,,,,91.6,1925,6.4,778216,680777,664034,666397,686797,621043,664056,621439,663616,54.07,,0.0,0.0,1.0,0.0,0.0,,53,4,Changeup,2,1,1,2,1,2,1,2,Infield shade,Standard,228,0.055,-0.182,72.2,6.9,,0.182,,1,-1,0.694,0.306,30,28,31,28,1,3,4.0,1.0,1.0,3.0,2.63,1.47,-1.47,45.0,20.919577868450748,-9.115182798935685,37.17302718557935,38.84280598427185,41.48146606394906,1-2
CH,2025-04-22,92.8,-0.65,5.52,"Jax, Griffin",665155,643377,,ball,,,,,13,Nick Maton strikes out swinging.,R,L,R,MIN,CWS,B,,,0,2,2025,-1.42,0.37,-1.68,2.26,,,641943.0,1,7,Top,,,,,,,0.4618671050701969,-134.9268542068024,-3.246498057022251,-17.18733253041916,35.64915979477817,-27.152798136454425,3.31,1.6,,,,92.0,1915,6.4,778216,680777,664034,666397,686797,621043,664056,621439,663616,54.14,,,,,,,,53,3,Changeup,2,1,1,2,1,2,1,2,Infield shade,Standard,230,0.0,0.022,,,,-0.022,,1,-1,0.694,0.306,30,28,31,28,1,3,4.0,1.0,1.0,3.0,2.33,1.42,-1.42,41.3,,,,,,0-2
CH,2025-04-22,92.2,-0.61,5.55,"Jax, Griffin",665155,643377,,swinging_strike,,,,,13,Nick Maton strikes out swinging.,R,L,R,MIN,CWS,S,,,0,1,2025,-1.39,-0.04,-0.34,1.21,,,641943.0,1,7,Top,,,,,,,3.705405332584339,-134.04151222137233,-4.994582015232948,-17.442383927153706,35.236633567458256,-31.616448502997915,3.39,1.6,,,,91.4,1987,6.4,778216,680777,664034,666397,686797,621043,664056,621439,663616,54.14,,,,,,,,53,2,Changeup,2,1,1,2,1,2,1,2,Infield shade,Standard,232,0.0,-0.052,72.8,7.4,,0.052,,1,-1,0.694,0.306,30,28,31,28,1,3,4.0,1.0,1.0,3.0,2.78,1.39,-1.39,44.5,29.366305097697214,-19.135581251189382,38.785569319221295,37.77025328033738,46.70088541120192,0-1
FF,2025-04-22,96.3,-0.54,5.65,"Jax, Griffin",665155,643377,,called_strike,,,,,3,Nick Maton strikes out swinging.,R,L,R,MIN,CWS,S,,,0,0,2025,-0.37,1.49,0.31,3.17,,,641943.0,1,7,Top,,,,,,,3.1142163067352513,-140.12817371250298,-4.3415074195190915,-5.583467892721733,34.64083591313784,-11.80957161947832,3.52,1.76,,,,96.1,2471,6.4,778216,680777,664034,666397,686797,621043,664056,621439,663616,54.09,,,,,,,,53,1,4-Seam Fastball,2,1,1,2,1,2,1,2,Infield shade,Standard,207,0.0,-0.04,,,,0.04,,1,-1,0.694,0.306,30,28,31,28,1,3,4.0,1.0,1.0,3.0,0.99,0.37,-0.37,44.7,,,,,,0-0
FF,2025-04-22,97.4,-0.53,5.55,"Jax, Griffin",641943,643377,single,hit_into_play,,,,,13,Joshua Palacios singles on a sharp ground ball to left fielder Harrison Bader.,R,L,R,MIN,CWS,X,7.0,ground_ball,0,1,2025,-0.41,1.48,-0.12,1.55,,,,1,7,Top,68.37,116.55,,,,,2.066036277450192,-141.6361543562014,-8.628594116580324,-6.035455077658925,33.659488055991275,-10.51916792299456,3.51,1.74,95.0,101.2,4.0,97.5,2526,6.5,778216,680777,664034,666397,686797,621043,664056,621439,663616,54.01,0.543,0.502,0.9,1.0,1.0,0.0,4.0,52,2,4-Seam Fastball,2,1,1,2,1,2,1,2,Infield shade,Standard,213,-0.049,0.458,70.4,7.0,0.599,-0.458,101.2,1,-1,0.743,0.257,30,29,31,30,1,0,4.0,1.0,1.0,1.0,0.94,0.41,-0.41,49.7,-8.509096751797795,19.18891132730324,38.21427076953839,40.42792764186931,16.33239196394684,0-1
ST,2025-04-22,89.2,-0.8,5.45,"Jax, Griffin",641943,643377,,called_strike,,,,,8,Joshua Palacios singles on a sharp ground ball to left fielder Harrison Bader.,R,L,R,MIN,CWS,S,,,0,0,2025,1.15,0.17,-0.16,1.61,,,,1,7,Top,,,,,,,-0.8391683144868725,-129.83744951814916,-3.7429206941351136,13.153168641019455,28.477288397669653,-29.633937934156023,3.54,1.72,,,,89.0,3168,6.3,778216,680777,664034,666397,686797,621043,664056,621439,663616,54.22,,,,,,,,52,1,Sweeper,2,1,1,2,1,2,1,2,Infield shade,Standard,50,0.0,-0.037,,,,0.037,,1,-1,0.743,0.257,30,29,31,30,1,0,4.0,1.0,1.0,1.0,2.7,-1.15,1.15,41.6,,,,,,0-0
ST,2025-04-22,89.0,-0.52,5.53,"Jax, Griffin",666915,643377,strikeout,swinging_strike_blocked,,,,,14,Bobby Dalbec strikes out swinging.,R,R,R,MIN,CWS,S,2.0,,1,2,2025,0.93,0.23,0.83,0.8,,,,0,7,Top,,,,,,,1.366327436386873,-129.56748267804912,-6.034587625759655,10.111361552030608,28.81121130370789,-28.518736998936525,3.44,1.61,,,,89.0,2997,6.4,778216,680777,664034,666397,686797,621043,664056,621439,663616,54.11,,0.0,0.0,1.0,0.0,0.0,,51,4,Sweeper,2,1,1,2,1,2,1,2,Standard,Standard,50,0.043,-0.186,35.3,7.0,,0.186,,1,-1,0.7,0.3,30,30,31,30,1,2,4.0,1.0,1.0,1.0,2.66,-0.93,-0.93,45.7,4.354173397687375,20.185040826274903,39.80060266626592,46.29569045740657,21.68030195995634,1-2
ST,2025-04-22,88.1,-0.58,5.5,"Jax, Griffin",666915,643377,,ball,,,,,13,Bobby Dalbec strikes out swinging.,R,R,R,MIN,CWS,B,,,0,2,2025,1.18,-0.26,-0.08,1.52,,,,0,7,Top,,,,,,,-1.241904377395976,-128.27724604305237,-2.997436115191174,13.21713202081893,28.87550912834412,-34.565414445961835,3.73,1.83,,,,88.0,3086,6.4,778216,680777,664034,666397,686797,621043,664056,621439,663616,54.09,,,,,,,,51,3,Sweeper,2,1,1,2,1,2,1,2,Standard,Standard,49,0.0,0.023,,,,-0.023,,1,-1,0.7,0.3,30,30,31,30,1,2,4.0,1.0,1.0,1.0,3.21,-1.18,-1.18,44.8,,,,,,0-2
FF,2025-04-22,97.5,-0.56,5.59,"Jax, Griffin",666915,643377,,swinging_strike,,,,,5,Bobby Dalbec strikes out swinging.,R,R,R,MIN,CWS,S,,,0,1,2025,-0.34,1.44,-0.16,2.75,,,,0,7,Top,,,,,,,1.883775009629833,-141.93546213161778,-5.3903921076782675,-5.085929783630887,34.26302784665676,-11.740794177583554,3.44,1.61,12.0,,,97.4,2410,6.3,778216,680777,664034,666397,686797,621043,664056,621439,663616,54.18,,,,,,,,51,2,4-Seam Fastball,2,1,1,2,1,2,1,2,Standard,Standard,204,0.0,-0.054,68.1,5.8,,0.054,88.0,1,-1,0.7,0.3,30,30,31,30,1,2,4.0,1.0,1.0,1.0,0.97,0.34,0.34,46.2,-7.133115246353763,30.522746825632986,39.71154049420719,35.025268114212366,10.346595163227974,0-1
FF,2025-04-22,97.4,-0.54,5.61,"Jax, Griffin",666915,643377,,called_strike,,,,,14,Bobby Dalbec strikes out swinging.,R,R,R,MIN,CWS,S,,,0,0,2025,-0.25,1.49,1.0,2.36,,,,0,7,Top,,,,,,,4.729940508115829,-141.63020576569312,-6.609986201548598,-4.542781836047855,34.6964424527077,-10.85466162943334,3.68,1.7,,,,97.4,2532,6.5,778216,680777,664034,666397,686797,621043,664056,621439,663616,53.99,,,,,,,,51,1,4-Seam Fastball,2,1,1,2,1,2,1,2,Standard,Standard,204,0.0,-0.037,,,,0.037,,1,-1,0.7,0.3,30,30,31,30,1,2,4.0,1.0,1.0,1.0,0.93,0.25,0.25,46.2,,,,,,0-0
FF,2025-04-18,97.1,-0.52,5.59,"Jax, Griffin",669221,643377,walk,ball,,,,,14,Sean Murphy walks. Matt Olson to 3rd. Ozzie Albies to 2nd.,R,R,R,ATL,MIN,B,,,3,2,2025,-0.38,1.41,1.16,2.41,,621566.0,645277.0,1,8,Bot,,,,,,,5.405298891037162,-141.29253506748054,-6.295810221588104,-6.259711194725633,29.48558361972066,-11.988201517789951,3.39,1.64,,,,98.0,2334,6.6,778284,680777,664034,666397,686797,621043,664056,621439,680577,53.89,,0.6929,0.7,1.0,0.0,0.0,,66,6,4-Seam Fastball,2,4,2,4,4,2,2,4,Standard,Standard,213,0.121,0.266,,,,-0.266,,-2,-2,0.244,0.244,30,30,31,31,1,3,2.0,2.0,4.0,1.0,0.99,0.38,0.38,40.7,,,,,,3-2
CH,2025-04-18,91.2,-0.36,5.71,"Jax, Griffin",669221,643377,,ball,,,,,14,Sean Murphy walks. Matt Olson to 3rd. Ozzie Albies to 2nd.,R,R,R,ATL,MIN,B,,,2,2,2025,-0.94,0.3,0.46,1.1,,621566.0,645277.0,1,8,Bot,,,,,,,4.110751432249359,-132.73398384601015,-6.384487344714946,-12.024996969474236,27.316310859369707,-27.55189921657748,3.4,1.57,,,,91.5,1600,6.4,778284,680777,664034,666397,686797,621043,664056,621439,680577,54.11,,,,,,,,66,5,Changeup,2,4,2,4,4,2,2,4,Standard,Standard,236,0.0,0.086,,,,-0.086,,-2,-2,0.244,0.244,30,30,31,31,1,3,2.0,2.0,4.0,1.0,2.44,0.94,0.94,45.8,,,,,,2-2
ST,2025-04-18,88.1,-0.48,5.63,"Jax, Griffin",669221,643377,,blocked_ball,,,,,14,Sean Murphy walks. Matt Olson to 3rd. Ozzie Albies to 2nd.,R,R,R,ATL,MIN,B,,,1,2,2025,0.96,0.05,1.21,1.01,,621566.0,645277.0,1,8,Bot,,,,,,,2.1181466095026775,-128.231975796813,-5.201790339179119,10.116927713126987,28.486626590846615,-30.719880236306945,3.35,1.48,,,,88.2,2990,6.5,778284,680777,664034,666397,686797,621043,664056,621439,680577,53.97,,,,,,,,66,4,Sweeper,2,4,2,4,4,2,2,4,Standard,Standard,53,0.0,0.035,,,,-0.035,,-2,-2,0.244,0.244,30,30,31,31,1,3,2.0,2.0,4.0,1.0,2.91,-0.96,-0.96,45.5,,,,,,1-2
